z,vz,az
0.488189,0.272286,0.000360088
0.488189,0.27229,0.000354992
0.488188,0.272294,0.000349967
0.488188,0.272297,0.000345011
0.488188,0.2723,0.000340124
0.488188,0.272304,0.000335303
0.488187,0.272307,0.00033055
0.488187,0.27231,0.000325862
0.488187,0.272314,0.000321239
0.488186,0.272317,0.00031668
0.488186,0.27232,0.000312185
0.488186,0.272323,0.000307752
0.488186,0.272326,0.000303381
0.488186,0.272329,0.000299072
0.488185,0.272332,0.000294822
0.488185,0.272335,0.000290633
0.488185,0.272338,0.000286502
0.488185,0.272341,0.000282429
0.488184,0.272344,0.000278414
0.488184,0.272346,0.000274455
0.488184,0.272349,0.000270553
0.488184,0.272352,0.000266705
0.488184,0.272354,0.000262913
0.488183,0.272357,0.000259174
0.488183,0.27236,0.000255488
0.488183,0.272362,0.000251855
0.488183,0.272365,0.000248274
0.488183,0.272367,0.000244744
0.488182,0.272369,0.000241264
0.488182,0.272372,0.000237835
0.488182,0.272374,0.000234454
0.488182,0.272377,0.000231122
0.488182,0.272379,0.000227837
0.488181,0.272381,0.0002246
0.488181,0.272383,0.00022141
0.488181,0.272386,0.000218265
0.488181,0.272388,0.000215165
0.488181,0.27239,0.00021211
0.488181,0.272392,0.000209099
0.48818,0.272394,0.000206131
0.48818,0.272396,0.000203206
0.48818,0.272398,0.000200324
0.48818,0.2724,0.000197482
0.48818,0.272402,0.000194682
0.48818,0.272404,0.000191922
0.488179,0.272406,0.000189201
0.488179,0.272408,0.00018652
0.488179,0.27241,0.000183877
0.488179,0.272411,0.000181272
0.488179,0.272413,0.000178705
0.488179,0.272415,0.000176174
0.488179,0.272417,0.00017368
0.488178,0.272418,0.000171222
0.488178,0.27242,0.000168798
0.488178,0.272422,0.00016641
0.488178,0.272424,0.000164056
0.488178,0.272425,0.000161735
0.488178,0.272427,0.000159447
0.488178,0.272428,0.000157192
0.488178,0.27243,0.00015497
0.488177,0.272431,0.000152779
0.488177,0.272433,0.000150619
0.488177,0.272434,0.00014849
0.488177,0.272436,0.000146391
0.488177,0.272437,0.000144322
0.488177,0.272439,0.000142282
0.488177,0.27244,0.000140271
0.488177,0.272442,0.000138289
0.488177,0.272443,0.000136335
0.488176,0.272444,0.000134408
0.488176,0.272446,0.000132509
0.488176,0.272447,0.000130636
0.488176,0.272448,0.00012879
0.488176,0.27245,0.00012697
0.488176,0.272451,0.000125176
