z,vz,az
0.599951,0.179183,-0.0411875
0.599967,0.178222,-0.0932331
0.599988,0.179589,0.0590475
0.600015,0.179437,-0.013719
0.600038,0.1787,-0.0351642
0.600056,0.177974,-0.044384
0.60007,0.177021,-0.088133
0.600093,0.178431,0.0666533
0.600124,0.178337,-0.00615352
0.600152,0.177648,-0.030002
0.600178,0.17694,-0.0426406
0.600199,0.175973,-0.0897427
0.60023,0.177329,0.0611533
0.600268,0.177164,-0.013698
0.600304,0.176389,-0.0390498
0.600336,0.175585,-0.052518
0.600363,0.174519,-0.0996806
0.600399,0.175762,0.0504668
0.600441,0.175496,-0.0236113
0.60048,0.174627,-0.0483392
0.600514,0.173734,-0.0612014
0.600543,0.172587,-0.107573
0.600579,0.173737,0.0420934
0.600621,0.173392,-0.0311192
0.600659,0.172452,-0.0553358
0.600692,0.171492,-0.067776
0.600719,0.170282,-0.11351
0.600752,0.171357,0.0354544
0.60079,0.170952,-0.036906
0.600823,0.169958,-0.0605861
0.60085,0.168949,-0.07253
0.600871,0.167696,-0.117496
0.600897,0.168715,0.0307943
0.600927,0.168269,-0.0405498
0.600953,0.167245,-0.0635722
0.600972,0.16621,-0.0749108
0.601,0.167812,0.102714
0.601037,0.168139,0.0405189
0.601075,0.167857,0.00864598
0.601109,0.167419,-0.0194978
0.601143,0.167351,-0.0226993
0.601188,0.169357,0.124129
0.601241,0.169774,0.0539557
0.601293,0.169673,0.035285
0.601342,0.169561,0.0168627
0.601386,0.169069,-0.0468057
0.601437,0.170773,0.0883495
0.601493,0.170749,-0.00553638
0.60154,0.169958,-0.0448832
0.601577,0.169038,-0.0675448
0.601721,0.199031,5.08976
0.602474,0.290692,11.0963
0.604346,0.425051,14.1238
0.607564,0.570879,14.0637
0.612069,0.70289,11.9537
0.617625,0.807387,8.914
0.623945,0.882754,5.89095
0.630733,0.925242,2.73796
0.637707,0.937284,-0.150015
0.644624,0.922159,-2.61941
0.651291,0.884731,-4.67324
0.657554,0.829641,-6.39514
0.663252,0.755204,-8.20457
0.668228,0.66424,-9.76146
0.672352,0.562279,-10.7745
0.675542,0.453676,-11.2588
0.677755,0.342693,-11.3761
0.678969,0.230592,-11.4316
0.67917,0.11758,-11.473
0.678353,0.0045879,-11.4528
0.676509,-0.109531,-11.5057
0.673644,-0.21964,-10.4198
0.669872,-0.3118,-8.21301
0.665421,-0.381509,-5.66264
0.660584,-0.419761,-2.18146
0.655704,-0.426379,0.519385
0.651013,-0.412494,1.9976
0.646607,-0.388827,2.60337
0.642489,-0.361501,2.81862
0.638623,-0.333202,2.90622
0.634974,-0.3042,2.99237
0.631513,-0.275677,2.96584
